label,nodes,edges,density,mean_degree,max_degree,degree_var,diameter,char_path,efficiency,avg_clustering,transitivity,n_triangles,mean_betweenness,max_betweenness,betweenness_centralization,lambda_1,lambda_2,spectral_gap,spectral_radius,assortativity,sigma,omega,modularity_Q,n_communities,rich_club_k1,rich_club_k2,rich_club_k5
brain_56,69,394,0.1679454390451833,11.420289855072463,42,33.17118252467969,4,2.1798806479113386,0.5288078999715826,0.4100651798194224,0.368,644,0.01761015892404983,0.4547245730281484,0.013240076634402792,14.139324629588096,11.752718270635025,2.3866063589530704,14.139324629588096,-0.09643302745044093,2.1591140301609246,0.295227307376827,0.4377979334690407,2,0.1679454390451833,0.17639077340569878,0.21274108708357686
brain_57,69,381,0.16240409207161124,11.043478260869565,36,22.737240075614363,4,2.333759590792839,0.5075660699062221,0.3377691622576533,0.35198438516590763,541,0.01990685956407223,0.5496860664787956,0.016046867988191337,13.296335164687255,11.42481709818376,1.8715180665034943,13.296335164687255,-0.01840610993483114,1.7340996101854382,0.35223993188512215,0.4529419058838117,3,0.16240409207161124,0.16240409207161124,0.2016364699006429
brain_58,69,394,0.1679454390451833,11.420289855072463,36,24.678428901491284,4,2.2804774083546464,0.5150610969025294,0.39599980903319176,0.38127899939479526,630,0.01911160310977084,0.45871866044932613,0.013315578119585602,13.843971598775294,11.546629413065508,2.2973421857097858,13.843971598775294,-0.0371294857319957,1.9930794183353315,0.27630308382296953,0.45995774176093185,3,0.1679454390451833,0.17208077260755048,0.19566367001586463
brain_59,69,407,0.17348678601875533,11.797101449275363,40,29.176223482461666,4,2.2570332480818416,0.5216325660699066,0.4175008251297119,0.40659137196815404,732,0.018761690269878232,0.5564256932269008,0.016285696314318823,14.818464910771992,11.734394430045358,3.084070480726634,14.818464910771992,-0.04247748953739132,2.0327016183976143,0.2436050221043733,0.44487742153589815,3,0.17348678601875533,0.1777875329236172,0.20655737704918034
brain_60,69,398,0.16965046888320545,11.53623188405797,46,36.654484352026884,4,2.1295822676896847,0.5368357487922715,0.4219051928110728,0.35782337852693297,651,0.016859436831189328,0.49850677786242803,0.014588966870562284,14.295120151618974,11.733710342387528,2.5614098092314457,14.295120151618974,-0.13236269051763572,2.252311741294711,0.2956572784594257,0.4347617484406959,3,0.1742756804214223,0.18798076923076923,0.20710382513661202
brain_61,69,395,0.16837169650468883,11.44927536231884,35,27.05902121403067,5,2.2553282182438195,0.5183290707587369,0.37220469509202847,0.37166567871962064,627,0.018736242063340586,0.3725682138019241,0.010717474122015604,13.782804825518163,11.88788933475923,1.8949154907589332,13.782804825518163,-0.05953349507583474,1.8927506992820076,0.3199663463982573,0.451783368049992,2,0.16837169650468883,0.17684305744007237,0.207909604519774
brain_62,69,401,0.17092924126172207,11.623188405797102,43,31.075404326822103,4,2.1219096334185847,0.5374751349815278,0.43600351009263916,0.37134283570892723,660,0.016744919901769923,0.4462957899592153,0.013010978943788727,14.035263029285794,11.743538468743006,2.2917245605427876,14.035263029285794,-0.09869404827653756,2.306899487092976,0.27559447688086947,0.4511321447005927,3,0.17092924126172207,0.17092924126172207,0.20382513661202187
brain_63,69,385,0.16410912190963342,11.159420289855072,38,26.56878806973325,4,2.261722080136402,0.5164819551008807,0.40094712910133673,0.36661143330571666,590,0.01883167283785675,0.5000434249166885,0.014575772999747504,13.58136307528775,11.544632018095806,2.036731057191945,13.58136307528775,-0.09486156894795375,2.095666364156581,0.28314662301473503,0.45201889020070835,3,0.16410912190963342,0.1681299385425812,0.2
brain_64,69,387,0.1649616368286445,11.217391304347826,30,20.459987397605545,4,2.316283034953112,0.5088093208297783,0.37317093896342973,0.3579399141630901,556,0.019646015447061373,0.3637932707690238,0.010424126697631686,13.105264291170071,11.560312775282847,1.5449515158872238,13.105264291170071,-0.027396670543113337,1.8909882613616222,0.30202012745429885,0.4563594602354293,3,0.1649616368286445,0.1649616368286445,0.20931639443436176
brain_65,69,402,0.17135549872122763,11.652173913043478,33,23.99495904221802,4,2.3107416879795397,0.5120417732310298,0.38829450936733206,0.3915851272015656,667,0.019563308775814022,0.43587507412769805,0.012609970065525632,13.9538979669561,12.263187566522234,1.6907104004338667,13.9538979669561,0.022908727527713103,1.8836787618891704,0.2699037105556569,0.46301762332615526,3,0.17135549872122763,0.17559262510974538,0.20273224043715846
